symbol,personality,trades,expectancy,median_ret,win,avg_win,avg_loss,edge,strat_cagr,bh_cagr,beta,vol_ann,ER,autocorr1,last_px,dollar_vol
CMC,Choppy/Mean-revert,133,0.0439960680447624,0.0070753552594117,53.383458646616546,0.1492090807079273,-0.0764898012953134,-0.0553108920078639,0.1906747242311339,0.2459856162389979,1.192410672741338,0.3683068900484731,0.2200092454478367,-0.0371162536435894,72.36000061035156,40620804.74319458
MAC,Mixed,152,0.0436628155998632,0.0321460138733291,57.89473684210527,0.1569791320022759,-0.1121471194534543,0.0042921580398436,0.1420041108788772,0.1377119528390336,1.3441693396475811,0.4844886475484813,0.2256339884926474,0.0534569373451457,23.6299991607666,31350918.760681152
ORA,Choppy/Mean-revert,149,0.0434912472091772,0.0153099004728672,52.348993288590606,0.1598594187204388,-0.0843498426200959,-0.0332165653485312,0.0660058685667659,0.0992224339152971,0.7778695312163127,0.3392754596095755,0.2207842271831581,-0.0304954743741421,127.68000030517578,33431111.848449707
KLAC,Choppy/Mean-revert,154,0.0429415373022637,0.0062197318246802,51.298701298701296,0.184710092098921,-0.1063880070835486,-0.2237798777819961,0.2986567180736572,0.5224365958556534,1.775001287999889,0.4376243639324276,0.2164135679121977,-0.0631381414484125,259.55999755859375,522916776.966095
CTRE,Choppy/Mean-revert,131,0.0426783590906854,0.003244926974287,52.67175572519084,0.1275807533942672,-0.0518097894084619,0.0259333441385412,0.141171402742821,0.1152380586042798,0.5392086461038927,0.2545164631724966,0.2216936063926181,-0.0651234523004408,37.060001373291016,20131370.51963806
CBOE,Choppy/Mean-revert,153,0.0419338758565096,0.0074243185588352,50.98039215686274,0.1464106726145815,-0.0667219927718851,-0.0670148246434099,0.1349146934461857,0.2019295180895957,0.226094118942267,0.2470648438469667,0.1965665130605461,-0.0325158578689841,249.1000061035156,100527493.76220705
MS,Clean Trender,119,0.0414118101780807,0.0134728631730286,52.10084033613446,0.1507273507990721,-0.0774928129535239,-0.0810813296957042,0.1746713821661696,0.2557527118618738,1.1425281290993914,0.2889629311145943,0.2534216008912275,0.0290779473725551,223.1699981689453,709023361.4471436
KR,Quiet Drifter,145,0.0411817337844389,0.0057225143705351,51.03448275862069,0.1395354321882597,-0.0613277546927827,-0.0804570005563001,0.0220207779111933,0.1024777784674935,0.1020291641351052,0.2717379095221801,0.2114361058534888,0.0067755650778883,56.61000061035156,283806790.52124023
ARES,Clean Trender,132,0.0390157192547856,0.0062679171859784,51.51515151515152,0.1503949225046719,-0.0793246841982186,0.0016244040315114,0.204388845345312,0.2027644413138005,1.4193580561506545,0.3580872000206498,0.2421864131134397,0.0037856731818711,129.33999633789062,92173950.47302246
EBAY,Choppy/Mean-revert,131,0.0389729430174351,0.010361543096042,53.43511450381679,0.1401854468026002,-0.0771725531294755,-0.1220252983849903,0.0205688495366436,0.1425941479216339,0.8954091421641365,0.330561223311743,0.2226727060497192,-0.0377857961417938,108.23999786376952,328186547.9621887
HLT,Quiet Drifter,135,0.03886341699638,0.0063726608193813,52.59259259259259,0.1326084317939337,-0.0651349587946561,-0.1040597966266858,0.1388800766009041,0.24293987322759,1.0263168914745302,0.2841797627776368,0.2209404601576407,-0.0261370430028862,348.8399963378906,294465245.91064453
MAR,Mixed,138,0.038590700838494,0.0040712746231522,51.44927536231883,0.136394470047531,-0.0650520993680973,-0.1147969483485098,0.1097256143569338,0.2245225627054436,1.1158884948961847,0.307369951951941,0.2266973270143658,0.0145398444549704,396.2000122070313,330176317.4484253
SPG,Mixed,144,0.0383358412939604,0.0202762711536786,59.72222222222222,0.1131808425915456,-0.0726412295955623,-0.0998875921255948,0.0690155969935573,0.1689031891191521,1.0038546130668793,0.3217085015051834,0.2305725408179505,-0.0268408369874646,211.3300018310547,237226856.64367676
L,Choppy/Mean-revert,140,0.0380030538318714,0.0056592074878604,56.42857142857143,0.1029801811210593,-0.0461476520016667,-0.081884167096808,0.0966575175187758,0.1785416846155838,0.6692784758858327,0.2194074153393601,0.195484526563379,-0.0660148699046023,107.27999877929688,48746931.46133423
GLD,Quiet Drifter,121,0.0367373197743309,0.0128148724370847,54.54545454545454,0.1009622912083805,-0.0403326459465284,-0.0762917025534994,0.082562437995405,0.1588541405489045,0.1704938253973449,0.1796738814661355,0.2362877807105935,-0.0047179109040248,387.1199951171875,1516482421.3623047
CNP,Choppy/Mean-revert,137,0.0366567779067439,0.0254893126320431,62.04379562043796,0.0859977481558842,-0.0439967311543506,-0.0432572604974959,0.0902880178339828,0.1335452783314787,0.4377064659882539,0.2139205476182463,0.2180990311004943,-0.0288213589383422,42.81999969482422,131330382.36236572
MNST,Quiet Drifter,134,0.0361673088852613,0.0139552312365455,56.71641791044776,0.1079704614424721,-0.0579195806724631,-0.051387064284601,0.0894055935027418,0.1407926577873428,0.6462061636230969,0.2436917242792446,0.2414742200069576,-0.0782086191214256,91.33999633789062,247526008.3969116
WMB,Choppy/Mean-revert,138,0.0357202374003759,0.0017400907404769,50.72463768115942,0.1242447584816523,-0.0554079460656439,-0.0232975829354771,0.2179726814332643,0.2412702643687414,0.6133504734610796,0.254898417185964,0.2170214768576599,-0.0335000780378719,73.12000274658203,249177593.4785843
CSCO,Clean Trender,143,0.0355415029208472,0.008541058385404,53.14685314685315,0.1221289791272032,-0.0626771268057656,-0.0904855917595865,0.1059914899653826,0.1964770817249692,0.834531492781838,0.2470774935863192,0.2450660373510236,0.0072965775370296,119.54000091552734,963198042.036438
KIM,Mixed,144,0.0345713636831953,0.010579109055676,54.861111111111114,0.1174068047300627,-0.0661055569737666,-0.0461913603317662,0.0483067823024079,0.0944981426341742,0.8927999528117371,0.3082096066860443,0.2152760734479131,-0.0177890633345121,24.3799991607666,86971606.59122467
NOC,Quiet Drifter,133,0.0339718975054638,0.0042097695569048,51.127819548872175,0.1193597697214517,-0.055356953428185,-0.0168349914585124,0.081546080306875,0.0983810717653874,0.2508203637501799,0.2493954436859754,0.2349359324349179,-0.0053796588826476,521.5,352383488.26904297
GD,Quiet Drifter,149,0.0335750786542009,0.0026660748110575,52.348993288590606,0.1142646288419073,-0.0550697792984905,-0.0584233211556193,0.1047768072725128,0.1632001284281321,0.568516770217867,0.209424189822702,0.2032448820180538,-0.0129527370033039,350.010009765625,260896354.8400879
ROK,Choppy/Mean-revert,140,0.0331285874334672,0.023378119166782,57.14285714285714,0.1133694196381775,-0.0738591888394798,0.0057260373018306,0.1291264750031693,0.1234004377013386,1.1307567705335846,0.3075616351965158,0.2317632216153755,-0.0422384466949432,473.7900085449219,199577028.34472656
JCI,Clean Trender,128,0.0319264089644075,0.0155262408561042,53.125,0.1205707656148944,-0.0685371952394776,-0.0724068962549873,0.1592400163597838,0.2316469126147711,1.0271926649968857,0.2790030246776659,0.2586697629978618,0.0294678241294941,144.82000732421875,271468547.40600586
APO,Mixed,141,0.0312291234463878,0.0005462812913427,51.06382978723404,0.1539370096044589,-0.0968138881968167,-0.0747876179790385,0.1476188249194021,0.2224064428984407,1.4098045136833155,0.3667482182272187,0.2370784532467795,-0.01031113910359,137.5,204940349.7619629
NVO,Clean Trender,117,0.0311220247803761,0.0187928028017542,52.13675213675214,0.1329801922730777,-0.0798306219527452,0.0052338736267487,0.0506815919736087,0.04544771834686,0.6747012958715933,0.3619851312085121,0.2444690861479464,0.0469485941344716,43.189998626708984,261267143.07250977
LECO,Quiet Drifter,130,0.030826590206786,0.0137125892362248,58.46153846153847,0.1027685647185961,-0.0704250776246504,-0.0101705886908771,0.1559304583487053,0.1661010470395825,0.9189599455223036,0.262478528388688,0.2467712309946055,-0.0079002604393455,275.2300109863281,45159385.74676514
CINF,Choppy/Mean-revert,151,0.0294985110347329,0.0210620049377944,56.95364238410596,0.0875577025605379,-0.0473182654455629,-0.0337648101806264,0.1132666324888158,0.1470314426694423,0.7282634773585488,0.2735851312256866,0.2009836646236539,-0.055616534927602,170.1999969482422,70617692.10662842
DXCM,Erratic/Manipulated,116,0.0287028161445863,0.0109998086051041,51.72413793103448,0.1554429782155683,-0.1070902146457516,0.0462736467879824,0.0243225242996709,-0.0219511224883114,1.1502278620602473,0.4599044053301828,0.2418379524899057,-0.0380893572637044,72.47000122070312,300007365.4998779
CGNX,Mixed,124,0.0280788789934109,0.0078115928625059,50.0,0.1312619334328485,-0.0751041754460266,0.1163305719752736,0.0781491014254764,-0.0381814705497971,1.3726849282019815,0.4194485411426361,0.2463356386098525,-0.0139233684146649,66.0999984741211,48763636.403274536
PLD,Quiet Drifter,128,0.0273805106395919,7.446017924917035e-05,50.0,0.1142877932121385,-0.0595267719329546,0.0220694628483155,0.0843275116625896,0.0622580488142741,0.920721204848932,0.2644283016924577,0.2453438066829452,-0.0049125207795785,140.5399932861328,366013590.1855469
EWBC,Mixed,128,0.0247001409721103,0.0063319326176578,52.34375,0.1351516966016039,-0.0966155020963497,-0.0558222317436567,0.153937358335368,0.2097595900790247,1.2672517505802658,0.3782312565063686,0.2334263221515682,-0.0384106539342552,126.80999755859376,61612339.79797363
ATO,Quiet Drifter,137,0.0237966828529355,0.0019886301109809,51.82481751824818,0.0867617792838531,-0.0439384966409302,-0.0186995716307796,0.0813227861906247,0.1000223578214043,0.3522100623538949,0.1922432272082236,0.2173014357022955,0.0163285032481522,170.11000061035156,99059356.21261597
SF,Choppy/Mean-revert,132,0.021901998340518,0.0093645785407808,55.3030303030303,0.1085610279601365,-0.0853201908498574,-0.0293576258917522,0.1336770634604671,0.1630346893522194,1.256094504919295,0.3214458944101666,0.2287608717628594,-0.0346237929069292,73.54000091552734,41661814.26143646
ING,Clean Trender,112,0.0218003115152779,0.0035191182272988,52.67857142857143,0.1066944256137593,-0.0727044570094465,-0.0809880263592335,0.1560080946392235,0.236996120998457,0.9765256579346544,0.336561961983979,0.2578501644999572,0.0217199525028535,31.36000061035156,44338645.24745941
SPGI,Quiet Drifter,133,0.0216873654431533,0.00481036066573,50.37593984962406,0.0936358505764553,-0.0513512482527743,-0.0138051182790817,0.0201501576233553,0.033955275902437,0.874193149347443,0.2449620716945621,0.2462011695738011,-0.0055713405298861,410.9200134277344,549344928.0395508
ORCL,Clean Trender,119,0.0212944548795348,0.0013095483953712,50.42016806722689,0.1279377196381661,-0.0871563228411071,-0.0810493379800902,0.1524823684485932,0.2335317064286834,1.0924445502898026,0.3958949410015835,0.2656545539323364,0.0339316157439187,184.2899932861328,887809373.3215332
SCHW,Mixed,137,0.021223635253919,0.0094302696767422,54.74452554744526,0.0910540317882899,-0.0632486186183037,-0.041717966903271,0.0709102427366024,0.1126282096398734,0.936817672713678,0.3258051497582746,0.2380489995559705,0.0332467133089825,91.6999969482422,551695799.3919373
KKR,Mixed,126,0.0210241173128608,0.0120963005639038,55.55555555555556,0.1199201007014318,-0.1025958619228528,-0.1087386164635995,0.0709153701686056,0.1796539866322051,1.5770903290446985,0.3772674295483756,0.2408067743876493,-0.0310225525852812,97.01000213623048,220500031.34155273
SBUX,Choppy/Mean-revert,140,0.0195418145535566,0.003825322444299,51.42857142857142,0.1042449215186939,-0.0701438281154123,-0.0970619898191346,-0.1036391089009779,-0.0065771190818433,0.9816206335730766,0.3061315742522363,0.2268068906205917,-0.0419994751610791,100.6500015258789,680260519.2123413
XHB,Quiet Drifter,127,0.0191241292886597,0.0108923671834909,52.75590551181102,0.1054251571104498,-0.0772453517790059,-0.0695583540189808,0.0586152992379791,0.1281736532569599,1.1164570540487004,0.2738201690737877,0.2317968929419932,-0.0284205431787575,111.04000091552734,195438431.2866211
CFG,Choppy/Mean-revert,136,0.0188319234596375,0.0003585912927994,51.47058823529411,0.1171226956968402,-0.0854158652767895,-0.0965617541179775,0.036544193864183,0.1331059479821605,1.192641767550209,0.3614417166541988,0.2271004838812763,-0.0499651266966115,67.08000183105469,182849693.25256348
FAST,Quiet Drifter,130,0.0186587884018375,0.0060744196299811,53.84615384615385,0.0812842498350737,-0.0544042499369381,-0.009887939322013,0.1145973930256667,0.1244853323476797,0.8115187149977939,0.2430743153989243,0.2393500540103239,-0.0323015383690585,45.88999938964844,184747980.3451538
ORLY,Quiet Drifter,136,0.0181775165008503,0.0034724975591085,50.73529411764706,0.0807769667972195,-0.046290574102873,-0.1254509248637321,0.0848299388683146,0.2102808637320468,0.4486511090466342,0.2245173326101833,0.2303594314565268,-0.0073537535302746,86.83999633789062,348959812.6029968
SPY,Quiet Drifter,126,0.0178060552847378,0.0068784712690127,53.17460317460318,0.0743649186840798,-0.0464218065416335,-0.0898500280788898,0.0468783118349429,0.1367283399138328,1.000664451827243,0.1693136062302825,0.244647454438374,-0.0413162231126332,746.739990234375,33295803114.18457
VOO,Quiet Drifter,127,0.0167325156278492,0.0025715535884031,51.181102362204726,0.07610759640192,-0.045515552925612,-0.0891442994715272,0.0481516316744345,0.1372959311459618,0.9825117908678664,0.1666803612593153,0.2460896267354614,-0.0259690135474227,688.1099853515625,1971919482.421875
MPLX,Quiet Drifter,155,0.016102015371622,0.0010069484533304,52.25806451612903,0.071903073157556,-0.044977520853522,-0.099423332140949,0.0951854726612144,0.1946088048021634,0.5425243463481025,0.2336261731072984,0.2018968082936869,-0.0099237276882444,56.84000015258789,61616126.66015625
DRI,Choppy/Mean-revert,139,0.0157669260330974,0.0202999704872172,54.67625899280576,0.0838783709172084,-0.0663992614461476,-0.0710573181456186,0.0554126553233005,0.1264699734689192,0.8174901053865784,0.3011063003521505,0.2048425834842813,-0.0744211207410027,213.4499969482422,182884841.60614017
JPM,Quiet Drifter,123,0.0157425509294426,0.0011406166344126,50.40650406504065,0.0858208332649662,-0.0554845557066633,-0.0750363503633209,0.1235976048708684,0.1986339552341893,0.8860634285997586,0.2539994194982619,0.2391014320468673,-0.0088130515752536,325.2200012207031,1768534923.9730835
EPD,Quiet Drifter,134,0.0144574349459512,0.000236580489337,50.0,0.0697425901200926,-0.04082772022819,-0.0246783299058221,0.0953431013292116,0.1200214312350338,0.4241862676646055,0.1960209356654088,0.2185131811111902,0.0725692217391856,36.599998474121094,129827315.03334044
CME,Quiet Drifter,144,0.0140769430426244,0.0003618282701095,50.69444444444444,0.0794719498068293,-0.0531601765881777,-0.0346950143669224,0.0226892364069728,0.0573842507738953,0.3165954462348008,0.2122871883002162,0.2101399140893712,-0.002876995745772,246.3800048828125,343515423.1323242
PFG,Choppy/Mean-revert,125,0.0131310241673369,0.0013033399316712,51.2,0.090380318314155,-0.0679174155932591,-0.0774999559430453,0.0715570176821509,0.1490569736251963,1.034661955203114,0.2862149653903814,0.2271905239566236,-0.0494320657298809,109.56999969482422,90261261.37008668
VTI,Quiet Drifter,131,0.0126352838725383,0.0030405025236764,50.38167938931297,0.07263908627507,-0.0482916539515707,-0.0864916512677391,0.0402165509979626,0.1267082022657017,1.0129763202949116,0.1726369871536409,0.2448060298618107,-0.0314748859786569,369.989990234375,799797600.0
MTG,Choppy/Mean-revert,138,0.0123318147172136,0.0012976940367903,50.72463768115942,0.0861829850819402,-0.0636914488935344,-0.0637250204992709,0.082258716506169,0.1459837370054399,0.8850615657895023,0.2831170586636962,0.2215052078937179,-0.043043194062313,26.059999465942383,38794000.0
BP,Mixed,137,0.0087676360027447,0.0030792363313904,50.36496350364964,0.0728805289296887,-0.0562880935848895,-0.036544130382903,0.08995947395671,0.126503604339613,0.6124927066061333,0.311059028668489,0.22536197467783,0.0278827836901815,39.099998474121094,295537697.82943726
MTB,Choppy/Mean-revert,135,0.0058980812397888,0.0022834920833717,51.11111111111111,0.0873683483634997,-0.0792753798440907,-0.0489310175098893,0.070116447325617,0.1190474648355064,0.933833176620032,0.3336735962743543,0.2313856232518701,-0.0560772518419496,225.1199951171875,158891095.42236328
BAC,Clean Trender,108,0.005735598861296,0.0017918988425281,51.85185185185185,0.0776874736811961,-0.0717510355601346,-0.0545513807917497,0.0756682957363028,0.1302196765280525,0.9642736365913483,0.2789698327448752,0.2530349983828115,0.0435529279384151,56.20000076293945,1565047346.1280825
